,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
42,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #5,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,Against,0,0,
43,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #5,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,For,0,0,
44,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #6,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,17,731,1,False,Against,0,0,
45,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #6,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,17,731,1,False,For,0,0,
46,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #7,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,18,731,1,False,Against,0,0,
47,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #7,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,18,731,1,False,For,0,0,
48,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #8,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,19,731,1,False,Against,0,0,
49,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #8,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,19,731,1,False,For,0,0,
50,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #9,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,20,731,1,False,Against,0,0,
51,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #9,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,20,731,1,False,For,0,0,
52,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #10,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,2,731,1,False,Against,0,0,
53,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #10,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,2,731,1,False,For,0,0,
54,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #11,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,21,731,1,False,Against,0,0,
